日付け,終値,始値,高値,安値,出来高,変化率 %
2006-03-31,11.52,11.67,11.94,11.375,34.94K,-1.20%
2006-04-03,11.765,11.505,11.815,11.47,22.67K,2.13%
2006-04-04,11.73,11.76,11.81,11.645,15.78K,-0.30%
2006-04-05,11.705,11.71,11.79,11.555,20.48K,-0.21%
2006-04-06,12.045,11.7,12.08,11.69,23.79K,2.90%
2006-04-07,12.07,12.045,12.195,11.94,26.90K,0.21%
2006-04-10,12.56,12.07,12.61,12.065,26.08K,4.06%
2006-04-11,12.6,12.58,13.01,12.48,38.21K,0.32%
2006-04-12,12.663,12.6,12.79,12.43,25.34K,0.50%
2006-04-13,12.855,12.67,12.9,12.51,19.36K,1.52%
2006-04-17,13.365,12.95,13.38,12.94,27.14K,3.97%
2006-04-18,13.785,13.365,13.82,13.33,33.91K,3.14%
2006-04-19,14.522,13.815,14.575,13.81,43.39K,5.35%
2006-04-20,12.525,14.555,14.69,12.2,58.46K,-13.75%
2006-04-21,12.965,12.395,13.03,11.6,42.18K,3.51%
2006-04-24,11.775,13.2,13.32,11.7,30.60K,-9.18%
2006-04-25,12.56,11.795,12.65,11.69,28.16K,6.67%
2006-04-26,12.815,12.55,12.9,12.35,29.50K,2.03%
2006-04-27,12.59,12.98,13.25,12.315,30.98K,-1.76%
2006-04-28,13.63,12.6,14.0,12.54,34.37K,8.26%
2006-05-01,13.965,13.78,14.13,13.55,18.70K,2.46%
2006-05-02,14.21,13.97,14.26,13.745,25.36K,1.75%
2006-05-03,13.795,14.195,14.52,13.2,28.98K,-2.92%
2006-05-04,13.825,13.79,14.23,13.485,22.24K,0.22%
2006-05-05,13.89,13.82,14.14,13.67,13.24K,0.47%
2006-05-08,13.77,13.97,14.11,13.44,19.97K,-0.86%
2006-05-09,14.465,13.79,14.53,13.655,26.03K,5.05%
2006-05-10,14.28,14.46,14.58,14.0,18.99K,-1.28%
2006-05-11,14.935,14.285,15.2,14.15,31.41K,4.59%
2006-05-12,14.235,14.91,15.025,14.1,24.64K,-4.69%
2006-05-15,13.335,14.36,14.46,13.05,20.37K,-6.32%
2006-05-16,13.54,13.28,13.57,12.82,22.88K,1.54%
2006-05-17,13.24,13.565,13.98,12.82,22.88K,-2.22%
2006-05-18,12.52,13.17,13.28,12.5,19.90K,-5.44%
2006-05-19,12.36,12.525,12.79,12.08,23.13K,-1.28%
2006-05-22,12.43,12.5,12.52,11.88,14.67K,0.57%
2006-05-23,13.17,12.43,13.195,12.205,20.60K,5.95%
2006-05-24,12.515,13.17,13.18,12.42,17.33K,-4.97%
2006-05-25,12.6,12.48,12.77,12.34,14.62K,0.68%
2006-05-26,12.73,12.615,12.74,12.42,11.18K,1.03%
2006-05-30,13.07,12.71,13.36,12.66,17.20K,2.67%
2006-05-31,12.455,13.03,13.125,12.28,20.85K,-4.71%
2006-06-01,11.905,12.48,12.58,11.55,22.29K,-4.42%
2006-06-02,12.085,11.93,12.26,11.75,12.10K,1.51%
2006-06-05,12.295,12.11,12.39,12.05,8.42K,1.74%
2006-06-06,11.845,12.295,12.295,11.58,16.21K,-3.66%
2006-06-07,11.89,11.845,11.93,11.35,19.81K,0.38%
2006-06-08,11.075,11.9,11.97,11.05,22.42K,-6.85%
2006-06-09,11.21,11.105,11.51,11.06,15.27K,1.22%
2006-06-12,11.065,11.15,11.285,10.96,15.81K,-1.29%
2006-06-13,9.625,11.045,11.085,9.6,35.53K,-13.01%
2006-06-14,9.735,9.63,10.06,9.45,19.33K,1.14%
2006-06-15,9.97,9.65,10.24,9.5,19.04K,2.41%
2006-06-16,10.13,9.96,10.37,9.77,13.56K,1.60%
2006-06-19,9.97,10.2,10.21,9.82,7.13K,-1.58%
2006-06-20,10.27,9.875,10.28,9.785,12.30K,3.01%
2006-06-21,10.42,10.25,10.48,10.12,14.84K,1.46%
2006-06-22,10.21,10.47,10.655,10.16,13.19K,-2.02%
2006-06-23,10.285,10.205,10.32,9.96,13.34K,0.73%
2006-06-26,10.24,10.3,10.37,10.02,15.66K,-0.44%
2006-06-27,10.195,10.18,10.62,10.18,24.44K,-0.44%
2006-06-28,10.155,10.21,10.32,10.05,22.30K,-0.39%
2006-06-29,10.42,10.24,10.6,10.215,18.10K,2.61%
2006-06-30,11.0,10.4,11.13,10.4,,5.57%
2006-07-03,10.92,10.92,10.92,10.92,15.15K,-0.73%
2006-07-05,11.415,11.29,11.46,11.2,11.65K,4.53%
2006-07-06,11.585,11.4,11.64,11.26,8.06K,1.49%
2006-07-07,11.405,11.58,11.62,11.33,9.60K,-1.55%
2006-07-10,11.11,11.34,11.41,10.93,10.57K,-2.59%
2006-07-11,11.55,11.08,11.6,11.03,11.11K,3.96%
2006-07-12,11.555,11.535,11.82,11.35,16.68K,0.04%
2006-07-13,11.485,11.545,11.745,11.37,10.91K,-0.61%
2006-07-14,11.53,11.53,11.76,11.5,10.74K,0.39%
2006-07-17,11.09,11.535,11.775,11.05,14.26K,-3.82%
2006-07-18,10.525,11.07,11.22,10.48,15.98K,-5.09%
2006-07-19,11.125,10.53,11.19,10.465,16.32K,5.70%
2006-07-20,11.065,11.13,11.35,11.0,11.74K,-0.54%
2006-07-21,10.845,11.05,11.31,10.76,14.09K,-1.99%
2006-07-24,10.92,10.845,10.96,10.68,10.93K,0.69%
2006-07-25,10.945,10.89,11.08,10.8,8.85K,0.23%
2006-07-26,11.08,10.955,11.11,10.87,8.68K,1.23%
2006-07-27,11.39,11.08,11.52,11.08,14.10K,2.80%
2006-07-28,11.365,11.39,11.455,11.32,5.97K,-0.22%
2006-07-31,11.37,11.43,11.58,11.25,12.66K,0.04%
2006-08-01,11.74,11.4,11.81,11.33,13.32K,3.25%
2006-08-02,12.245,11.75,12.29,11.75,21.21K,4.30%
2006-08-03,12.09,12.24,12.27,12.01,12.73K,-1.27%
2006-08-04,12.485,12.085,12.65,12.06,13.56K,3.27%
2006-08-07,12.265,12.45,12.54,12.18,10.57K,-1.76%
2006-08-08,12.26,12.26,12.39,12.11,12.48K,-0.04%
2006-08-09,12.57,12.26,12.665,11.985,15.70K,2.53%
2006-08-10,12.105,12.56,12.7,12.07,15.21K,-3.70%
2006-08-11,11.885,12.11,12.39,11.77,14.63K,-1.82%
2006-08-14,12.16,11.9,12.24,11.75,9.23K,2.31%
2006-08-15,12.085,12.16,12.16,11.85,8.24K,-0.62%
2006-08-16,12.285,12.08,12.44,12.07,10.87K,1.65%
2006-08-17,11.995,12.29,12.42,11.98,12.58K,-2.36%
2006-08-18,12.03,11.98,12.14,11.86,10.31K,0.29%
2006-08-21,12.345,12.1,12.45,12.04,11.55K,2.62%
2006-08-22,12.265,12.35,12.435,12.03,10.61K,-0.65%
2006-08-23,12.515,12.265,12.68,12.2,17.14K,2.04%
2006-08-24,12.31,12.495,12.605,12.28,15.99K,-1.64%
2006-08-25,12.37,12.33,12.445,12.2,13.65K,0.49%
2006-08-28,12.025,12.415,12.465,11.96,16.55K,-2.79%
2006-08-29,12.15,12.03,12.2,11.85,18.43K,1.04%
2006-08-30,12.67,12.32,12.68,12.32,22.44K,4.28%
2006-08-31,13.03,12.67,13.08,12.62,16.09K,2.84%
2006-09-01,13.07,13.02,13.1,12.82,16.09K,0.31%
2006-09-04,13.17,13.09,13.17,13.035,9.39K,0.77%
2006-09-05,13.14,13.17,13.37,13.035,13.92K,-0.23%
2006-09-06,13.2,13.145,13.35,13.05,13.07K,0.46%
2006-09-07,12.695,13.2,13.25,12.51,16.84K,-3.83%
2006-09-08,12.295,12.72,12.8,12.09,14.08K,-3.15%
2006-09-11,11.24,12.27,12.32,11.2,24.31K,-8.58%
2006-09-12,11.14,11.28,11.52,11.08,13.66K,-0.89%
2006-09-13,11.2,11.155,11.42,10.99,14.21K,0.54%
2006-09-14,10.95,11.23,11.515,10.88,16.84K,-2.23%
2006-09-15,10.875,10.94,11.05,10.55,14.69K,-0.68%
2006-09-18,11.29,10.88,11.32,10.85,11.57K,3.82%
2006-09-19,10.945,11.3,11.32,10.91,11.74K,-3.06%
2006-09-20,11.14,10.945,11.255,10.815,9.84K,1.78%
2006-09-21,11.245,11.135,11.29,10.92,8.66K,0.94%
2006-09-22,11.31,11.26,11.55,11.165,9.14K,0.58%
2006-09-25,11.325,11.305,11.37,11.13,7.79K,0.13%
2006-09-26,11.495,11.32,11.58,11.18,12.68K,1.50%
2006-09-27,11.7,11.48,11.82,11.44,9.57K,1.78%
2006-09-28,11.735,11.73,11.86,11.615,8.52K,0.30%
2006-09-29,11.54,11.67,11.75,11.32,9.14K,-1.66%
2006-10-02,11.64,11.54,11.835,11.52,8.37K,0.87%
2006-10-03,11.045,11.64,11.65,11.01,10.75K,-5.11%
2006-10-04,10.795,10.98,11.06,10.65,14.15K,-2.26%
2006-10-05,11.07,10.825,11.22,10.73,8.05K,2.55%
2006-10-06,11.175,11.07,11.21,10.87,7.22K,0.95%
2006-10-09,11.42,11.21,11.55,11.16,6.26K,2.19%
2006-10-10,11.22,11.405,11.495,11.15,7.91K,-1.75%
2006-10-11,11.33,11.24,11.54,11.13,9.55K,0.98%
2006-10-12,11.38,11.32,11.455,11.2,6.27K,0.44%
2006-10-13,11.68,11.39,11.725,11.33,8.56K,2.64%
2006-10-16,11.91,11.69,11.95,11.65,10.71K,1.97%
2006-10-17,11.78,11.905,11.98,11.63,12.16K,-1.09%
2006-10-18,11.82,11.78,11.98,11.74,8.86K,0.34%
2006-10-19,12.16,11.83,12.17,11.66,13.42K,2.88%
2006-10-20,11.965,12.155,12.17,11.88,7.14K,-1.60%
2006-10-23,11.67,11.925,11.98,11.65,8.19K,-2.47%
2006-10-24,11.85,11.675,11.9,11.35,14.29K,1.54%
2006-10-25,11.89,11.835,11.995,11.735,7.51K,0.34%
2006-10-26,12.24,11.895,12.28,11.885,17.18K,2.94%
2006-10-27,12.08,12.23,12.24,12.04,6.78K,-1.31%
2006-10-30,12.25,12.095,12.3,12.07,8.33K,1.41%
2006-10-31,12.27,12.22,12.31,11.98,14.64K,0.16%
2006-11-01,12.475,12.285,12.59,12.26,14.36K,1.67%
2006-11-02,12.65,12.515,12.67,12.385,10.64K,1.40%
2006-11-03,12.635,12.57,12.73,12.36,9.48K,-0.12%
2006-11-06,12.76,12.65,12.8,12.52,10.17K,0.99%
2006-11-07,12.675,12.695,12.77,12.58,12.25K,-0.67%
2006-11-08,12.55,12.54,12.74,12.5,12.04K,-0.99%
2006-11-09,13.05,12.68,13.09,12.44,13.69K,3.98%
2006-11-10,13.115,13.01,13.22,12.88,14.34K,0.50%
2006-11-13,12.885,13.07,13.155,12.71,12.71K,-1.75%
2006-11-14,12.89,12.9,13.05,12.75,12.73K,0.04%
2006-11-15,12.945,12.88,12.97,12.5,14.11K,0.43%
2006-11-16,12.945,12.94,13.17,12.885,13.42K,0.00%
2006-11-17,12.8,12.9,12.925,12.6,13.40K,-1.12%
2006-11-20,12.74,12.82,13.0,12.725,10.64K,-0.47%
2006-11-21,13.085,12.76,13.1,12.73,18.97K,2.71%
2006-11-22,13.04,13.09,13.25,13.0,15.47K,-0.34%
2006-11-24,13.1,13.1,13.1,13.1,,0.46%
2006-11-27,13.49,13.065,13.585,13.045,26.31K,2.98%
2006-11-28,13.62,13.505,13.66,13.42,19.89K,0.96%
2006-11-29,13.76,13.79,14.0,13.73,19.35K,1.03%
2006-11-30,14.115,13.76,14.19,13.725,12.35K,2.58%
2006-12-01,14.19,14.1,14.25,14.03,8.36K,0.53%
2006-12-04,14.245,14.2,14.29,14.13,10.10K,0.39%
2006-12-05,14.025,14.275,14.37,13.9,15.14K,-1.54%
2006-12-06,13.795,13.96,14.01,13.71,15.61K,-1.64%
2006-12-07,14.035,13.75,14.095,13.61,15.52K,1.74%
2006-12-08,13.895,14.055,14.16,13.8,15.51K,-1.00%
2006-12-11,14.025,13.85,14.045,13.725,9.57K,0.94%
2006-12-12,13.98,14.005,14.06,13.94,8.32K,-0.32%
2006-12-13,13.915,14.025,14.035,13.725,11.66K,-0.46%
2006-12-14,13.95,13.95,14.03,13.88,8.13K,0.25%
2006-12-15,12.98,13.93,13.98,12.905,26.67K,-6.95%
2006-12-18,12.525,13.0,13.145,12.4,27.70K,-3.51%
2006-12-19,12.71,12.625,12.85,12.45,22.52K,1.48%
2006-12-20,12.645,12.79,12.905,12.48,13.46K,-0.51%
2006-12-21,12.49,12.615,12.705,12.455,9.65K,-1.23%
2006-12-22,12.635,12.5,12.705,12.48,5.69K,1.16%
2006-12-26,12.725,12.705,12.9,12.705,7.45K,0.71%
2006-12-27,12.925,12.79,12.985,12.74,7.50K,1.57%
2006-12-28,12.94,12.875,12.99,12.86,7.05K,0.12%
2006-12-29,12.935,12.945,13.015,12.86,7.05K,-0.04%
2007-01-02,12.935,12.965,13.285,12.935,5.40K,0.00%
2007-01-03,12.67,13.28,13.28,12.6,25.56K,-2.05%
2007-01-04,12.835,12.665,12.93,12.485,16.76K,1.30%
2007-01-05,12.23,12.71,12.835,12.1,25.69K,-4.71%
2007-01-08,12.36,12.22,12.425,12.095,11.94K,1.06%
2007-01-09,12.595,12.38,12.62,12.265,13.25K,1.90%
2007-01-10,12.445,12.59,12.59,12.27,14.64K,-1.19%
2007-01-11,12.46,12.43,12.625,12.38,11.57K,0.12%
2007-01-12,12.88,12.4,12.96,12.38,17.91K,3.37%
2007-01-16,12.625,12.905,13.035,12.61,17.02K,-1.98%
2007-01-17,12.89,12.62,12.995,12.43,18.85K,2.10%
2007-01-18,12.685,12.9,13.045,12.655,14.05K,-1.59%
2007-01-19,12.92,12.73,12.94,12.7,10.42K,1.85%
2007-01-22,13.0,12.925,13.215,12.83,20.19K,0.62%
2007-01-23,13.26,12.98,13.345,12.95,16.24K,2.00%
2007-01-24,13.273,13.32,13.345,13.095,15.90K,0.10%
2007-01-25,13.49,13.3,13.6,13.245,19.59K,1.63%
2007-01-26,13.375,13.35,13.51,13.21,14.65K,-0.85%
2007-01-29,13.25,13.435,13.5,13.2,14.51K,-0.93%
2007-01-30,13.375,13.23,13.44,13.11,12.12K,0.94%
2007-01-31,13.57,13.385,13.7,13.27,22.98K,1.46%
2007-02-01,13.725,13.595,13.835,13.57,16.40K,1.14%
2007-02-02,13.375,13.72,13.755,13.255,23.01K,-2.55%
2007-02-05,13.56,13.44,13.59,13.33,12.13K,1.38%
2007-02-06,13.675,13.525,13.89,13.46,14.85K,0.85%
2007-02-07,13.71,13.675,13.81,13.615,20.91K,0.26%
2007-02-08,13.77,13.665,13.89,13.51,17.79K,0.44%
2007-02-09,13.915,13.845,13.97,13.775,15.89K,1.05%
2007-02-12,13.715,13.98,13.985,13.515,19.36K,-1.44%
2007-02-13,13.915,13.67,14.0,13.66,20.62K,1.46%
2007-02-14,13.965,13.915,14.13,13.865,17.07K,0.36%
2007-02-15,13.962,14.06,14.085,13.83,20.65K,-0.02%
2007-02-16,13.99,14.01,14.05,13.84,20.65K,0.20%
2007-02-19,14.015,14.0,14.075,13.97,13.07K,0.18%
2007-02-20,13.83,14.0,14.075,13.68,23.55K,-1.32%
2007-02-21,14.273,13.85,14.37,13.72,34.45K,3.20%
2007-02-22,14.25,14.225,14.365,14.16,29.96K,-0.16%
2007-02-23,14.595,14.22,14.66,14.19,38.45K,2.42%
2007-02-26,14.69,14.585,14.745,14.495,29.82K,0.65%
2007-02-27,14.69,14.86,14.86,14.175,43.32K,0.00%
2007-02-28,14.235,14.35,14.56,14.12,25.15K,-3.10%
2007-03-01,13.65,14.24,14.465,13.51,33.81K,-4.11%
2007-03-02,12.96,13.735,13.85,12.8,42.69K,-5.05%
2007-03-05,12.75,13.035,13.055,12.49,37.45K,-1.62%
2007-03-06,12.985,12.765,13.065,12.67,21.88K,1.84%
2007-03-07,13.105,13.02,13.145,12.89,19.71K,0.92%
2007-03-08,13.12,13.06,13.235,13.015,17.01K,0.11%
2007-03-09,12.97,13.07,13.2,12.795,18.73K,-1.14%
2007-03-12,13.085,13.005,13.16,12.92,13.90K,0.89%
2007-03-13,12.96,13.13,13.13,12.82,18.36K,-0.96%
2007-03-14,12.83,12.85,12.945,12.675,21.04K,-1.00%
2007-03-15,13.075,12.93,13.19,12.915,17.64K,1.91%
2007-03-16,13.215,13.075,13.27,13.055,14.54K,1.07%
2007-03-19,13.233,13.175,13.295,13.115,11.15K,0.14%
2007-03-20,13.37,13.25,13.485,13.22,13.78K,1.04%
2007-03-21,13.32,13.37,13.445,13.21,14.88K,-0.37%
2007-03-22,13.48,13.445,13.575,13.41,15.65K,1.20%
2007-03-23,13.227,13.5,13.5,13.15,18.87K,-1.88%
2007-03-26,13.41,13.23,13.46,13.23,11.95K,1.38%
2007-03-27,13.28,13.425,13.48,13.23,12.55K,-0.97%
2007-03-28,13.455,13.365,13.545,13.33,17.53K,1.32%
2007-03-29,13.34,13.43,13.43,13.18,17.74K,-0.85%
2007-03-30,13.45,13.33,13.475,13.325,13.56K,0.82%
2007-04-02,13.35,13.46,13.495,13.02,25.69K,-0.74%
2007-04-03,13.43,13.315,13.54,13.275,18.93K,0.60%
2007-04-04,13.62,13.42,13.7,13.42,23.20K,1.41%
2007-04-05,13.74,13.68,13.77,13.6,15.57K,0.88%
2007-04-09,13.81,13.715,13.92,13.675,19.43K,0.51%
2007-04-10,13.93,13.77,14.05,13.755,20.43K,0.87%
2007-04-11,13.89,13.92,14.065,13.75,20.23K,-0.29%
2007-04-12,13.855,13.885,13.975,13.695,23.29K,-0.25%
2007-04-13,14.09,13.885,14.17,13.87,21.02K,1.70%
2007-04-16,14.08,14.09,14.16,13.82,19.80K,-0.07%
2007-04-17,14.02,14.065,14.11,13.9,14.99K,-0.43%
2007-04-18,13.975,13.93,14.09,13.88,17.52K,-0.32%
2007-04-19,13.735,14.0,14.06,13.55,26.97K,-1.72%
2007-04-20,13.955,13.7,14.01,13.69,21.23K,1.60%
2007-04-23,14.05,13.955,14.11,13.86,24.70K,0.68%
2007-04-24,13.782,14.05,14.09,13.71,34.90K,-1.91%
2007-04-25,13.765,13.77,13.89,13.73,26.63K,-0.12%
2007-04-26,13.325,13.8,13.84,13.175,47.38K,-3.20%
2007-04-27,13.575,13.455,13.69,13.365,26.68K,1.88%
2007-04-30,13.575,13.665,13.685,13.485,13.30K,0.00%
2007-05-01,13.37,13.515,13.585,13.205,25.42K,-1.51%
2007-05-02,13.335,13.385,13.48,13.13,21.85K,-0.26%
2007-05-03,13.51,13.33,13.56,13.3,18.19K,1.31%
2007-05-04,13.53,13.52,13.705,13.455,16.39K,0.15%
2007-05-07,13.64,13.55,13.695,13.54,7.28K,0.81%
2007-05-08,13.6,13.62,13.665,13.405,17.87K,-0.29%
2007-05-09,13.47,13.59,13.62,13.285,18.18K,-0.96%
2007-05-10,13.14,13.495,13.5,13.09,25.96K,-2.45%
2007-05-11,13.305,13.105,13.4,13.025,20.21K,1.26%
2007-05-14,13.235,13.31,13.345,13.125,13.05K,-0.53%
2007-05-15,13.315,13.23,13.36,13.08,15.10K,0.60%
2007-05-16,12.93,13.3,13.3,12.88,20.97K,-2.89%
2007-05-17,12.883,12.99,13.015,12.76,21.81K,-0.36%
2007-05-18,13.003,12.91,13.08,12.84,17.91K,0.93%
2007-05-21,13.13,13.015,13.175,12.9,13.99K,0.98%
2007-05-22,12.99,13.13,13.2,12.98,11.55K,-1.07%
2007-05-23,13.105,13.01,13.2,12.955,13.19K,0.89%
2007-05-24,12.92,13.1,13.15,12.835,16.68K,-1.41%
2007-05-25,13.0,12.895,13.035,12.895,7.39K,0.62%
2007-05-29,13.223,12.99,13.34,12.955,21.87K,1.72%
2007-05-30,13.22,13.2,13.25,13.085,12.70K,-0.02%
2007-05-31,13.47,13.23,13.58,13.215,22.93K,1.89%
2007-06-01,13.74,13.495,13.765,13.48,21.30K,2.00%
2007-06-04,13.745,13.73,13.85,13.685,16.58K,0.04%
2007-06-05,13.812,13.755,13.87,13.72,15.95K,0.49%
2007-06-06,13.717,13.815,13.86,13.645,22.04K,-0.69%
2007-06-07,13.48,13.735,13.82,13.43,28.72K,-1.73%
2007-06-08,13.04,13.475,13.55,12.97,34.96K,-3.26%
2007-06-11,13.275,13.125,13.295,13.06,13.84K,1.80%
2007-06-12,13.09,13.25,13.27,13.02,18.87K,-1.39%
2007-06-13,13.06,13.035,13.2,12.845,26.37K,-0.23%
2007-06-14,13.165,13.135,13.23,12.97,17.30K,0.80%
2007-06-15,13.26,13.15,13.275,13.065,13.72K,0.72%
2007-06-18,13.235,13.25,13.395,13.2,17.22K,-0.19%
2007-06-19,13.325,13.215,13.36,13.115,14.70K,0.68%
2007-06-20,13.25,13.35,13.415,13.16,19.34K,-0.56%
2007-06-21,13.09,13.185,13.265,12.965,29.02K,-1.21%
2007-06-22,13.02,13.115,13.19,12.99,21.78K,-0.53%
2007-06-25,12.877,13.03,13.07,12.81,31.22K,-1.10%
2007-06-26,12.28,12.86,12.9,12.135,59.92K,-4.64%
2007-06-27,12.21,12.245,12.36,12.125,35.84K,-0.57%
2007-06-28,12.505,12.415,12.59,12.385,28.76K,2.42%
2007-06-29,12.473,12.58,12.675,12.355,16.75K,-0.26%
2007-07-02,12.74,12.51,12.765,12.51,15.79K,2.14%
2007-07-03,12.685,12.735,12.785,12.56,15.79K,-0.43%
2007-07-04,12.755,12.715,12.78,12.68,12.59K,0.55%
2007-07-05,12.58,12.715,12.78,12.495,13.88K,-1.37%
2007-07-06,12.757,12.57,12.865,12.42,21.20K,1.41%
2007-07-09,12.82,12.79,12.965,12.765,14.69K,0.49%
2007-07-10,12.975,12.8,13.085,12.79,17.06K,1.21%
2007-07-11,12.975,12.985,13.09,12.915,15.16K,0.00%
2007-07-12,13.18,12.99,13.225,12.955,19.89K,1.58%
2007-07-13,13.11,13.18,13.235,13.075,13.23K,-0.53%
2007-07-16,13.065,13.11,13.175,13.015,9.56K,-0.34%
2007-07-17,13.018,13.03,13.14,12.925,11.92K,-0.36%
2007-07-18,13.29,12.99,13.35,12.965,22.96K,2.09%
2007-07-19,13.375,13.285,13.4,13.245,14.51K,0.64%
2007-07-20,13.403,13.335,13.5,13.3,16.86K,0.21%
2007-07-23,13.33,13.4,13.48,13.31,11.75K,-0.54%
2007-07-24,13.443,13.33,13.59,13.265,18.10K,0.85%
2007-07-25,13.15,13.325,13.355,13.105,18.08K,-2.18%
2007-07-26,12.95,13.18,13.235,12.755,38.26K,-1.52%
2007-07-27,12.715,12.88,13.005,12.65,21.31K,-1.81%
2007-07-30,12.903,12.7,12.96,12.685,12.18K,1.48%
2007-07-31,13.017,12.955,13.09,12.86,16.21K,0.88%
2007-08-01,12.955,12.91,13.075,12.74,23.22K,-0.48%
2007-08-02,12.995,13.055,13.085,12.955,10.81K,0.31%
2007-08-03,13.158,13.01,13.2,12.985,18.58K,1.25%
2007-08-06,13.033,13.14,13.205,12.92,15.58K,-0.95%
2007-08-07,13.095,13.01,13.17,12.925,19.16K,0.48%
2007-08-08,13.17,13.125,13.25,13.05,18.66K,0.57%
2007-08-09,12.705,13.145,13.165,12.625,37.04K,-3.53%
2007-08-10,12.87,12.685,13.06,12.605,31.52K,1.30%
2007-08-13,12.855,12.87,12.92,12.75,12.29K,-0.12%
2007-08-14,12.748,12.82,12.91,12.7,19.09K,-0.83%
2007-08-15,12.555,12.725,12.765,12.335,32.18K,-1.51%
2007-08-16,11.495,12.5,12.56,11.06,23.37K,-8.44%
2007-08-17,11.8,11.765,12.015,11.49,36.22K,2.65%
2007-08-20,11.735,11.795,11.975,11.62,22.65K,-0.55%
2007-08-21,11.51,11.76,11.84,11.455,27.42K,-1.92%
2007-08-22,11.565,11.565,11.79,11.52,22.94K,0.48%
2007-08-23,11.64,11.645,11.895,11.62,25.52K,0.65%
2007-08-24,11.94,11.725,12.005,11.58,24.38K,2.58%
2007-08-27,11.765,11.95,11.99,11.73,18.15K,-1.47%
2007-08-28,11.765,11.74,11.905,11.675,26.73K,0.00%
2007-08-29,11.845,11.745,11.925,11.705,24.85K,0.68%
2007-08-30,11.96,12.075,12.075,11.89,20.62K,0.97%
2007-08-31,12.23,11.945,12.275,11.93,20.62K,2.26%
2007-09-03,12.28,12.26,12.36,12.2,15.10K,0.41%
2007-09-04,12.448,12.26,12.515,12.16,22.13K,1.37%
2007-09-05,12.355,12.43,12.46,12.265,13.14K,-0.75%
2007-09-06,12.533,12.375,12.67,12.35,25.53K,1.44%
2007-09-07,12.76,12.585,12.845,12.53,26.81K,1.81%
2007-09-10,12.7,12.69,12.86,12.56,18.34K,-0.47%
2007-09-11,12.835,12.69,12.95,12.635,21.04K,1.06%
2007-09-12,12.793,12.84,12.925,12.645,22.66K,-0.33%
2007-09-13,12.68,12.765,12.8,12.49,19.81K,-0.88%
2007-09-14,12.705,12.67,12.935,12.585,19.94K,0.20%
2007-09-17,12.9,12.68,12.98,12.675,15.97K,1.53%
2007-09-18,12.925,12.945,13.23,12.825,26.01K,0.19%
2007-09-19,13.105,13.12,13.24,13.03,21.59K,1.39%
2007-09-20,13.47,13.085,13.64,13.035,39.73K,2.79%
2007-09-21,13.62,13.5,13.8,13.435,29.04K,1.11%
2007-09-24,13.64,13.65,13.87,13.535,23.98K,0.15%
2007-09-25,13.62,13.59,13.64,13.325,23.28K,-0.15%
2007-09-26,13.545,13.61,13.745,13.465,22.72K,-0.55%
2007-09-27,13.645,13.52,13.73,13.48,15.75K,0.74%
2007-09-28,13.92,13.67,14.0,13.625,27.23K,2.02%
2007-10-01,13.855,13.935,13.99,13.76,16.36K,-0.47%
2007-10-02,13.45,13.85,13.86,13.18,34.17K,-2.92%
2007-10-03,13.47,13.455,13.595,13.35,18.88K,0.15%
2007-10-04,13.5,13.43,13.53,13.15,23.61K,0.22%
2007-10-05,13.49,13.49,13.63,13.31,22.95K,-0.07%
2007-10-08,13.36,13.52,13.545,13.325,9.98K,-0.96%
2007-10-09,13.583,13.345,13.685,13.25,22.09K,1.67%
2007-10-10,13.668,13.61,13.79,13.585,14.21K,0.63%
2007-10-11,13.985,13.675,14.03,13.65,23.47K,2.32%
2007-10-12,13.903,13.865,13.995,13.795,15.37K,-0.59%
2007-10-15,13.855,13.915,14.12,13.83,22.04K,-0.35%
2007-10-16,13.658,13.88,14.09,13.6,31.03K,-1.42%
2007-10-17,13.75,13.695,13.915,13.61,25.01K,0.67%
2007-10-18,13.803,13.735,13.9,13.695,18.31K,0.39%
2007-10-19,13.635,13.885,13.995,13.365,35.30K,-1.22%
2007-10-22,13.555,13.64,13.67,13.325,23.28K,-0.59%
2007-10-23,13.65,13.505,13.72,13.505,14.22K,0.70%
2007-10-24,13.59,13.66,13.685,13.45,18.30K,-0.44%
2007-10-25,13.905,13.645,14.095,13.615,31.58K,2.32%
2007-10-26,14.28,13.955,14.32,13.95,27.67K,2.70%
2007-10-29,14.43,14.48,14.59,14.29,29.96K,1.05%
2007-10-30,14.328,14.57,14.645,14.195,24.43K,-0.71%
2007-10-31,14.438,14.22,14.615,14.18,24.08K,0.77%
2007-11-01,14.325,14.55,14.605,13.98,39.82K,-0.78%
2007-11-02,14.599,14.135,14.735,14.13,31.52K,1.91%
2007-11-05,14.785,14.705,14.88,14.46,26.03K,1.27%
2007-11-06,15.38,14.78,15.66,14.695,47.12K,4.02%
2007-11-07,15.325,15.645,16.275,15.25,67.00K,-0.36%
2007-11-08,15.515,15.32,15.865,14.86,50.88K,1.24%
2007-11-09,15.545,15.17,15.695,15.07,35.28K,0.19%
2007-11-12,14.762,15.47,15.5,14.31,47.72K,-5.04%
2007-11-13,14.61,14.465,14.94,14.4,30.55K,-1.03%
2007-11-14,15.065,14.62,15.155,14.615,30.35K,3.11%
2007-11-15,14.482,15.035,15.155,14.34,36.17K,-3.87%
2007-11-16,14.51,14.43,14.745,14.365,27.57K,0.19%
2007-11-19,14.16,14.52,14.67,14.1,31.88K,-2.41%
